Cz,Pz,Fz
0.00796669262600629,0.00350092312605818,0.000293386111926288
0.00796669262600629,0.00350092312605818,0.000293386111926288
0.00796669262600629,0.00350092312605818,0.000293386111926288
0.00796669262600629,0.00350092312605818,0.000293386111926288
0.00796669262600629,0.00350092312605818,0.000293386111926288
0.00796669262600629,0.00350092312605818,0.000293386111926288
0.00796669262600629,0.00350092312605818,0.000293386111926288
0.00796669262600629,0.00350092312605818,0.000293386111926288
