onset,w2v,bert
1.2,0.0,0.0
1.74,0.8333298079588725,0.3807481738472731
1.99,0.9376038045219733,0.16037075915554022
2.16,1.0332515780038611,0.11044104216068251
2.7,0.9269808118128058,0.0891488458137728
3.99,0.7242373079680522,0.5579696842054944
4.36,0.9354939664145514,0.24264303569991585
4.93,0.8453430641180658,0.1195741883725352
5.42,0.9122399391917179,0.10107495816052336
5.89,0.5737218065454746,0.0990261802671748
7.05,0.934522232911178,0.6236900273144617
7.34,0.9946515896797287,0.2644907126125662
8.74,0.8636651326398878,0.08093529141955935
9.22,0.8629043789275521,0.11532293633129864
10.3,0.8674145952817089,0.08651997368301445
10.76,0.9978775076224354,0.11728373444463858
11.25,0.9270712193142173,0.04623850655006245
11.77,0.641508675706765,0.047357963467221875
12.48,1.0112181308716741,0.0675845573303604
12.8,0.9202594396988713,0.06809256538989406
13.14,0.6913526715445841,0.08594985624340712
14.71,0.9685415589699085,0.2682429991381977
14.9,0.8709559170005327,0.39330336566988233
15.13,0.90717163941029,0.1591853404099881
15.69,0.8799606050246174,0.08822670595272586
16.01,0.9963288343560175,0.06350531951088434
17.25,0.7738662744429856,0.056665523737914114
17.57,0.8190558720950497,0.0824060206449887
18.0,0.9011846608511104,0.053208393990281544
18.27,0.8963140199457291,0.06671675342516226
19.02,0.664934603461105,0.1022579151715155
19.81,0.7664621070689821,0.06658658322345856
20.17,0.950723191644899,0.09215363079622363
20.39,0.7959663963500838,0.10792932157438173
20.75,0.5473865683369952,0.0824060206449887
21.25,0.8070086590541731,0.09209347034327442
22.56,0.7480426356111304,0.5577521617401182
22.85,0.9275658636638068,0.6090995197696613
23.88,1.0389145602690173,0.1433114153521281
24.27,0.9952722796145219,0.14586678716044998
24.74,0.8466316205845823,0.12150619435894972
25.48,0.6629220123983857,0.13647944856589622
25.77,0.8664415254099418,0.1252647349580741
26.03,0.9555269317450553,0.13555347976205112
26.5,0.5567985943693021,0.09771782855594624
27.05,0.6443706767139237,0.11599980639858287
27.46,1.0116875555185283,0.1365857532895759
27.9,0.8934342885779186,0.12453644145000986
28.27,0.8617981939237737,0.11149186312882597
29.13,0.9004535397799358,0.09590290548833647
29.82,0.7461235360296274,0.1529518653355374
30.16,0.6376627150933416,0.1425806360279679
30.72,0.9404069086863778,0.12805201875027317
31.03,0.7944293276991999,0.11638983681349802
31.31,0.7288060874729173,0.08399338379433308
32.51,0.8882752350721261,0.18603892252193488
32.92,0.6439168289096424,0.1877890919711953
33.17,0.8828006917018651,0.15539385692445984
33.9,0.7044181212999467,0.09590290548833647
34.4,0.5880844785836012,0.12161868095585715
34.92,0.9443886053135001,0.0850508682476736
35.29,0.9587378285871534,0.09464071056928758
35.54,0.8811574456938338,0.1063491709869645
35.94,0.6309333687856993,0.09589572627421628
36.23,0.6944836473149246,0.11305522289896353
36.74,0.7245051379475886,0.09522056662971257
