onset,w2v,bert
1.15,0.0,0.0
1.56,0.9278327611829944,0.21490074110049884
2.89,0.863281377902124,0.1314752132464848
3.92,0.7874186549017252,0.7087933553605857
4.73,1.0101371897447011,0.15394869288820356
5.37,0.7966689994677811,0.3583149602111707
5.58,0.9816167983581381,0.050625438929876254
6.23,0.92682625066673,0.028923587974748033
7.3,0.9413221590882146,0.5698763455774819
7.87,0.9570120413170249,0.13763743960881125
10.4,1.003746314771281,0.5522511018476537
11.26,0.8114428061972895,0.17634884727428102
11.79,0.596394170082561,0.14813021178308927
11.97,1.0182055122120524,0.09566792422083181
12.48,0.6712855090500267,0.07200084614645497
12.78,0.7910276421400059,0.06672082133753454
13.31,0.8284375813226592,0.06480019963777461
13.8,0.8309292194543976,0.0662280639841406
15.0,0.7109163955709169,0.63591471862785
15.33,0.9249676326682723,0.3488278588083463
15.88,1.1001337276845051,0.17210912997589256
15.97,0.9986326587975504,0.1289764377766337
16.43,0.9328499138245794,0.07956916665848524
17.96,0.4699081793843677,0.4179832733659272
18.33,0.8692307358212631,0.30605456636924167
19.4,1.0258459374964468,0.18333402336261817
19.98,0.8364456444030152,0.08567155690853523
21.66,0.8414898540856572,0.4210630331442291
22.19,0.8863830433951382,0.08795164719084925
23.43,0.6352254885198696,0.28744257086265534
23.68,1.131061187440952,0.15451976023785075
24.11,0.9335483967847641,0.05731077563220366
26.86,0.8714037817196607,0.46310014997868376
27.1,1.3944940750899477,0.1891970785191025
27.27,0.8413963384919668,0.11022198455752374
27.74,0.75858445608201,0.07516655483176937
28.34,0.7487354780099148,0.0663062191742404
28.83,0.3867816352057797,0.05657688843548092
29.21,0.7444909807079323,0.08750692446240826
30.91,0.9264483838641233,0.756314392321251
33.0,0.8603559591652526,0.7451131512517761
33.31,0.8997447986949656,0.21059824871453448
33.93,0.7911334560932519,0.11320233972133908
34.64,0.6693814221659042,0.12398975366301368
35.07,0.7028087888390102,0.10079367223525593
36.72,1.0222944477874054,0.5534141393144996
37.53,1.0388302853341789,0.20513662442626102
37.86,0.9583373740634651,0.10117340365227656
38.07,0.8046571845312014,0.058818246650173656
38.93,0.5505174209984299,0.034998396270994325
39.91,0.5892753287923835,0.030464094040992595
42.47,0.9569593435651046,0.49949492369633985
42.8,0.9019842085681753,0.11669378856902923
43.16,0.863014835093199,0.03592365842517453
43.86,0.9197141591297379,0.38855235720319226
44.19,0.9971680691016455,0.12118144874535464
44.56,1.0379434494894852,0.09662889698566424
45.02,1.0282159510057334,0.06622672214502356
45.53,0.6952334663979545,0.06547430092422646
46.03,0.8875193009163418,0.10658093052288997
46.31,0.8655770498238944,0.09351843828877693
47.96,0.8796392085737931,0.7135558569136792
50.97,0.34648007238611866,0.43248189853371344
51.39,1.0440045434908025,0.09048550473759132
51.77,0.7564906028196847,0.03835851560917847
52.39,0.8795920917430884,0.03654456887981805
52.73,0.9313230091117956,0.029183374394247785
53.59,0.5465176787453934,0.46990251503677727
53.93,0.8154552755745874,0.2106801701516018
54.72,0.7351300855716754,0.1368490420951889
55.29,0.6689321303003903,0.05955469991421214
55.52,0.8588026593849376,0.4232272953265105
57.23,0.9207900419684005,0.05816238761938708
57.57,0.8607602487634406,0.028292636616164324
58.74,0.6392331446067063,0.47363167027145714
58.92,1.0192311325491854,0.2342715750799289
59.24,0.9840836960476913,0.09106342651172727
61.15,1.0349040894407782,0.5342545784487264
61.33,1.0544253341668202,0.14215148661068544
61.65,0.997225011556065,0.09536280248984452
61.9,0.9619449348309739,0.06170496872667741
62.47,0.7169815529408498,0.040625061642566185
64.66,0.9966882693680571,0.44525068275905644
65.27,0.8491386529586447,0.1453369458103363
65.54,1.0195282933754388,0.07756608526921172
65.97,0.9415638124927039,0.035284652410758954
66.61,0.985854160550346,0.03907738189415422
67.6,0.7242349210802504,0.5419887383711126
67.95,0.9230653668167492,0.23306018610088353
68.33,1.0231045816692983,0.14921331751651856
68.72,1.0791870297375352,0.07393273623038932
70.0,0.769729904150648,0.5088927962212804
70.44,1.0536309788584755,0.07639245848311726
70.61,0.8420309366196914,0.030076305471364972
72.05,0.8715564529917357,0.5146962931906174
72.39,0.9049717177532371,0.2013026898116934
73.54,0.8916367734159535,0.07503861992711303
74.06,0.6781136688849726,0.037430660373175106
77.38,0.7835897909677589,0.5915681972501377
77.85,0.8442904055791691,0.3247373216847357
78.15,0.8266039893434031,0.0944349120320398
78.66,0.8807496210010858,0.051843572725994824
79.76,0.8651508382793329,0.034035715502580666
80.83,0.8131938729698687,0.6057507766417073
81.45,1.0429574437035978,0.07870132439394306
83.56,0.7834471669556441,0.5224265887562525
84.05,1.0072682978750451,0.12754502264402134
84.29,1.082947327747238,0.09748459382687169
84.62,0.859878926462587,0.04799772715895134
85.09,0.6776144891430431,0.030421462910350305
85.79,0.8869126027891895,0.041089071983478
86.5,0.8531442345164969,0.04709732806244471
86.79,0.6781423736164269,0.04447165854218216
