onset,w2v,bert
1.12,0.0,0.0
1.41,0.8709559170005327,0.19044679100838202
2.08,0.9030673530010015,0.0991600305857333
2.41,0.8779852321473058,0.05737922386955563
2.95,0.6906527605612276,0.07306208557836502
3.59,1.0429390167700523,0.05094084921244835
3.9,0.8547687433933502,0.06928596105726237
4.82,0.809587157859853,0.05507271757857701
5.08,0.9286631412733095,0.07726556526681527
5.37,0.8218673812188484,0.10024032828644125
5.59,0.8677309189851832,0.056146291220011135
6.01,0.688696316058239,0.04808516589992984
6.25,0.9724229499047305,0.05643861084458701
6.55,0.8889925948426217,0.06550732350421529
7.0,0.7743005227529938,0.052895344887223805
8.77,0.8578976946804191,0.49120026045140175
9.09,0.8914540711937545,0.12099139111453272
9.39,0.9462449898664276,0.05629059268280523
9.82,0.8823226215321427,0.028092363348004468
11.59,0.5955478631352038,0.7354734396446145
11.91,1.003691275175121,0.3406250590839962
12.27,1.0211973390640587,0.2906040940108884
12.6,0.900552181745521,0.13501943282949325
13.14,0.8787235834979633,0.08124132644369064
13.43,0.8149660602954418,0.12535740797672212
14.03,1.0140070844384426,0.1386263165655407
14.72,0.8273272704759651,0.15618711916434858
14.93,0.6700919940907236,0.16541050215720499
15.33,0.7236733936304625,0.11352276840000164
15.51,0.8601053031191384,0.09421592415895985
16.39,0.9515605971530373,0.09902431894197572
18.29,0.8795752724941073,0.10891584446676439
18.66,1.0631493344597878,0.12668524464005892
19.08,0.7907992498078338,0.11830511089421702
20.59,0.46894413448262273,0.08124132644369064
21.05,0.7950619144904517,0.18318067858570142
21.57,0.9382268310400046,0.22416272284422323
22.15,0.8723443717835356,0.16395576824441238
22.47,0.6878007967349997,0.11879985052860498
23.04,0.7569910601713833,0.14722523090721262
23.3,0.8553636765819159,0.148801297090577
23.65,0.8313087614465225,0.15480389327787702
24.01,0.6383657131298864,0.13501943282949325
24.45,0.7789013492376461,0.2365957569826359
24.87,0.7675685054268433,0.24128473518943971
26.64,0.9323648482080118,0.6534024145513074
26.9,1.044030611714756,0.6074727568702378
27.13,0.8685564351723531,0.2852316217787607
27.65,0.9645749474973706,0.16992394373181474
27.96,0.8130893324715409,0.1409276613673991
28.17,0.6959154827305865,0.11087591367252958
28.4,0.745003817887448,0.09467751239883648
28.78,1.047476500720891,0.15255124858346025
29.04,0.7934682492064239,0.10816350004162256
29.66,0.6609975967239583,0.16448483420310922
