onset,w2v,bert
1.72,0.0,0.0
2.01,0.9177534540845038,0.10590423502473312
2.78,0.8274958590063213,0.07684243254204137
3.8,0.7749159553104227,0.04847517793262268
4.38,0.9397197447609498,0.03825990613776897
6.06,0.7736982715899081,0.4859962310388536
6.51,0.7140419725651741,0.18985696819113007
6.8,0.9436959123041614,0.1454516738763173
7.14,0.7616004417238103,0.08307722515694171
8.13,0.9075862732910999,0.407038485971413
8.75,0.9324753990408514,0.15694866728709456
9.11,0.5409454315937323,0.07522814136076106
9.84,0.506734436303951,0.053208031536667644
10.25,0.3247166866634631,0.05615075764977173
10.73,0.9268202593293645,0.06621709439517032
11.29,0.8849522454596701,0.08874276514122192
11.47,0.8298158717084851,0.07295367141163389
12.3,0.6801050178125527,0.11488903472405743
13.1,0.4912181675142322,0.11488903472405743
13.53,0.3993311904751089,0.09819163200156866
13.77,0.34006472002677113,0.07522814136076106
14.07,0.7478716575056077,0.07588607132745473
15.75,0.7099399086386224,0.5506974569005885
15.97,0.8974164449265081,0.05247410404277553
16.26,0.9556301340992361,0.19208985120226985
16.49,0.7856580800243624,0.122811649159135
16.73,0.7315527640490339,0.09245513041406639
17.39,0.5623690054734499,0.14005943922388242
17.94,0.5334739617852352,0.03976533755029965
18.21,0.6253948845443384,0.05769598196031278
18.72,0.5247584034812314,0.05247410404277553
18.98,0.6277036719323463,0.04045369070898852
19.74,0.7864595317851847,0.04558708181972826
20.36,0.6021502983506377,0.09235373620146792
20.68,0.6966201177931582,0.04953197614065585
21.66,0.6092517752697955,0.0598202210009271
22.24,0.9748688087028615,0.05575100630340235
22.71,0.37532723071963847,0.03976533755029965
23.3,0.6767403370619439,0.056488813825458895
23.82,0.8158659105671808,0.06725392639610495
24.46,0.7697952252971421,0.08552535004538941
24.95,0.84141581531866,0.08078675344421382
25.18,0.6722968365983903,0.16557387874755236
26.67,0.618251676758472,0.25988828919240825
26.87,0.9566123533374671,0.20343648549814553
27.61,0.9555981129653139,0.0727371259967976
28.31,0.8848930165527269,0.06390690287101941
29.58,0.9977689313722361,0.11512485295444419
29.85,0.8028916914938269,0.09244925055027553
30.11,0.9400634273120648,0.09512688080732845
30.8,0.6906724585748902,0.06279240016022358
31.32,0.8130671380746866,0.05615046833561699
32.78,0.8951762208573486,0.3768397126444373
33.22,0.9427801436687294,0.10248005748275246
33.65,0.9691074071636036,0.07380133163982339
34.01,0.8282031170184023,0.037975890771016485
34.25,0.939337729774171,0.05605608273668772
34.47,1.0076374467906186,0.059767282989247716
35.4,0.7830723779955812,0.05202086970111408
35.74,0.7082516349505303,0.06491286569647392
36.31,0.6832643631518274,0.04665689515128468
36.59,0.6758337959990084,0.044939080862752334
38.58,0.808229345145956,0.652544248669303
39.0,1.1268811269647758,0.3888876131246666
39.39,0.9921406285707048,0.07104914635753323
39.61,0.9690543379258987,0.12259701313918847
39.95,0.850579816660488,0.09094875603479113
40.24,1.0672256406972302,0.07876999196373391
42.08,0.796512528868767,0.06148033312386103
42.46,0.45534379950337267,0.07104914635753323
42.64,0.9787979672373562,0.08566587526622105
43.15,0.9226157494034132,0.06580737553152394
43.53,0.8261940820514038,0.06956740786101456
43.72,1.0134304814795878,0.06780854336473574
45.2,0.9242311780172594,0.06909205582795364
46.11,0.7285039569815841,0.060899409914062286
46.39,0.6721980775748343,0.0670935004061266
46.65,0.8541395137017137,0.07524649104582759
47.18,0.5239022939696094,0.061410237549343494
47.55,0.9280006147007684,0.05966740795147929
48.28,0.8131772552137733,0.08330952745032427
50.06,0.7981468304410202,0.10560585924252308
50.27,0.9752382890612988,0.10358001894161128
50.81,0.7177677621775136,0.0861249086836523
52.04,0.829638728973904,0.10131823077922064
52.5,0.6347516998064355,0.1316467602149497
53.44,0.8783376656190833,0.1191440849911275
53.79,0.6454200240950141,0.1477917337991076
54.33,0.9490288605494313,0.13678020075164277
56.0,0.7418349499301188,0.2804581798751198
56.26,0.8671892731862825,0.1079464776688509
57.07,0.7882518730754111,0.24841448802769917
57.24,0.7803565823825309,0.15873959397969806
57.78,0.7875253547249117,0.138044033940663
58.0,0.670843485179071,0.08364210872877242
59.06,0.6071726843670121,0.13034003309043674
59.38,0.6184199073591987,0.08076530947762217
59.74,0.7163557849907236,0.07336996634795068
60.12,1.077247330450771,0.11170270155410156
60.5,0.6081592072461515,0.11998307004783504
61.55,0.7233322957184087,0.08107708448294615
62.12,0.7524134048583684,0.0865263876910567
62.69,0.5728152409893963,0.08221868947502842
63.07,1.0636483965526151,0.10674826535136417
63.23,0.8392287188126537,0.13474025009376245
63.54,0.3636427452771014,0.11998307004783504
63.86,0.5874502394396135,0.09584242333443183
64.65,0.6461576559842678,0.12490916439882482
64.89,0.5811460927551857,0.1079464776688509
65.33,0.7847384015637404,0.18736347292637623
65.39,0.8702641000658036,0.23670864860097895
65.83,0.8799142851600532,0.229665539499748
66.19,0.4436212250630649,0.12355632879238676
66.95,0.916309739510062,0.18272235286257166
67.25,0.8527955892183164,0.18547155975811092
67.52,0.7277893364747587,0.1429572950290573
68.26,0.7704925017793951,0.13211052556641145
68.58,0.42441256923674975,0.12355632879238676
70.39,0.8939583288737873,0.1688586416890775
71.43,0.7175669348686896,0.1365321888147969
71.69,0.7431346067882524,0.18272235286257166
71.96,0.8529296336473081,0.15409837780740132
72.48,0.7988320850201999,0.1525935818269022
72.7,0.7295153482994674,0.15900209321151315
73.02,0.7407615098685068,0.17709100523261956
73.36,0.820903658922042,0.16089342229343828
73.94,0.5568757218848477,0.1079464776688509
75.92,0.7562541832247847,0.5504550540008222
76.49,0.9168840753244409,0.40657092067987555
76.74,0.9349096153524639,0.24186266375163223
77.25,0.9057419336597461,0.18782265004195808
77.88,0.9494024893509179,0.1412397560808839
78.14,0.6568450031414361,0.11371336037847324
78.54,0.7574766336942037,0.1599622014850136
78.81,0.6720030833691805,0.1293577425371294
79.3,0.5318417182097404,0.17670174641696135
79.92,0.6966196127846279,0.1299700228167896
80.2,0.630719381144081,0.10496740585717168
80.7,0.832977708728064,0.10668619213239894
81.03,0.8421644104086244,0.10893586121328314
81.4,0.6186516308315075,0.10721643843270867
81.73,0.6455894500699717,0.09232657019757706
81.97,0.48647377481932297,0.0950029980468049
82.69,1.0377616585353975,0.15040000653727814
83.04,0.7254390687356559,0.11083494942518135
84.73,0.9175540520209986,0.5027181129512308
85.02,0.9146708169210298,0.19591861511233122
85.9,0.8072218285273954,0.08278436051058469
