onset,w2v,bert
1.2,0.0,0.0
1.74,0.8335269230160629,0.3809598691744749
1.99,0.9374613270018822,0.16045445864692542
2.16,1.033122479703832,0.11049293631038648
2.7,0.9268895166515124,0.08919210262338417
3.99,0.7257484856693497,0.5582330543121813
4.36,0.9390992064004934,0.24274261560145982
4.93,0.8480148564930263,0.11963044109013055
5.42,0.9158126618915097,0.10111842415860717
5.89,0.5743832115887717,0.09907005955724024
7.05,0.932622788792322,0.6238833195591329
7.34,0.9931760803533255,0.26455745569204914
8.74,0.8650014786735091,0.08096181111146006
9.22,0.8668769593584732,0.11536450733941894
10.3,0.8686622287855095,0.08655133688632421
10.76,0.9985114720987499,0.11733031417434059
11.25,0.9274121336803534,0.04625418567248396
11.77,0.6463648151460544,0.04737498929949058
12.48,1.0052890972542676,0.06761170433395824
12.8,0.9181909971200687,0.06811873366067633
13.14,0.6915499542939532,0.0859850356739118
14.71,0.9722806346846617,0.26830771351355964
14.9,0.8740418652551527,0.3934066827444501
15.13,0.9071978672668827,0.15924670321593515
15.69,0.8834726240133506,0.08826177249748735
16.01,0.9896224779324573,0.06353101705848208
17.25,0.7711300873223552,0.056688898629142614
17.57,0.8192492828055873,0.08243890792115383
18.0,0.9023599676356646,0.053228516059781406
18.27,0.8974645855011704,0.06674235283863816
19.02,0.6667055328847582,0.10230107893782492
19.81,0.7656614649479561,0.06661266807100885
20.17,0.9516258107687795,0.09219350372456647
20.39,0.7955557696612315,0.10797662871441438
20.75,0.5475846609754429,0.08243890792115383
21.25,0.8103933944898287,0.0921324249890374
22.56,0.7461778917540414,0.5579117371892173
22.85,0.9278894420837139,0.609280198797487
23.88,1.0373372055654992,0.14337011002199407
24.27,0.9945260686947497,0.14592276261438564
24.74,0.8450473295244174,0.12155290019214238
25.48,0.6608486453326724,0.13652850678646034
25.77,0.8667092977558728,0.12531069167053233
26.03,0.955350949160872,0.13559765118230405
26.5,0.5518997683354376,0.09774259444718181
27.05,0.6445295283320748,0.11604640580710546
27.46,1.0133408691785029,0.1366336634709645
27.9,0.8965536904750898,0.1245770877506387
28.27,0.8591023177303838,0.11152243327437683
29.13,0.8980783138933819,0.0959283202986847
29.82,0.744265569937182,0.15299275914124877
30.16,0.638417343043032,0.14262378374024576
30.72,0.941351265980996,0.1281032157997095
31.03,0.7963802962987353,0.11643730323478563
31.31,0.7297265652969046,0.08402309536840757
32.51,0.8899834260052468,0.18608910923062272
32.92,0.644056867596841,0.18783156356024056
33.17,0.8861959132068058,0.15545610542033306
33.9,0.7012755596390035,0.0959283202986847
34.4,0.5882300997518083,0.12165167053997838
34.92,0.9456919988872182,0.08508160550585742
35.29,0.9608392836307361,0.09467220037941848
35.54,0.8763773352412446,0.10638995714578159
35.94,0.6311808665308369,0.09592912295272304
36.23,0.695652322026229,0.11309998307587477
36.74,0.725607986585717,0.0952560307987369
37.24,0.525328682756143,0.09774259444718181
39.14,0.7433365160468821,0.5250015603382797
40.17,0.7715304233955906,0.21838164880196764
40.79,0.7454238000672864,0.10156152835011512
41.08,0.45672127498304316,0.06384776288864735
41.61,0.7940507879078587,0.05371561226802779
42.1,0.941395511007578,0.048658495592534434
42.66,0.4738119506406897,0.027973444212624377
43.37,0.9698928780376421,0.07632310898266137
43.81,0.6999748701638312,0.07631318004661114
44.89,0.989849067026022,0.06429241830144561
45.28,0.8582255545426319,0.06800562244080643
45.8,0.5252803172442071,0.07421147130520866
46.43,0.844129362733481,0.08180368528185822
47.19,0.837965258417628,0.07883288016400725
47.79,0.3890252703712608,0.06384776288864735
48.12,0.7491954243671568,0.06347320957890024
50.73,0.6426374118779765,0.29755568831582546
51.28,0.8309645092233569,0.5134638297363134
51.48,0.7480763752801867,0.19661184527616848
51.71,0.9791877688754173,0.1321410967708958
51.92,0.9663793134491003,0.09151836224743826
52.27,0.8662005053720128,0.0870288123552696
52.69,0.7974394260062403,0.07231399137163108
53.85,0.6699637981511312,0.12485242569744848
54.48,0.7200263102632525,0.04619074545923174
54.77,0.6096028108285398,0.07767516555461662
55.32,0.7271206764669365,0.049979398519389706
56.02,0.7903742249036821,0.07581284961172663
56.41,0.8114382247551337,0.08563076549761206
56.79,0.7203669469019511,0.10928752533459118
57.04,0.7367358723095467,0.09558333963100152
57.85,0.40182728272135027,0.0913021294004791
58.52,0.630388870948903,0.11869810863313801
58.84,0.9448260275078103,0.11994226895429916
59.18,0.592930821669151,0.13298227606912827
59.53,0.8983525829538188,0.1408329681300199
60.1,0.6983758726108892,0.16782832587610774
60.47,0.736092761909349,0.17386438197533738
60.91,0.4691520424533988,0.1743555033833908
62.98,0.8675255531109166,0.4989387401263098
63.21,0.970702096062515,0.06362255205011558
63.64,0.9675340364229079,0.07928729413002256
64.01,0.8146163943931616,0.06251441458594453
64.94,1.1523857568141391,0.060156080427253844
65.4,0.7918290340911729,0.03182718366478221
66.08,0.8870887601948511,0.038350847933042886
67.6,0.8684601755298595,0.4503883925167391
68.1,1.0615154997440925,0.0447823658858022
68.92,0.9711574148564575,0.06351235348928674
69.56,0.8298094006531183,0.06019212616531111
69.91,0.6891736079117421,0.042071467269952256
70.38,0.7085183328128307,0.052134369435958394
70.67,0.4600759337008775,0.12291122385871422
71.46,0.7494691333758949,0.05399287293883148
71.83,0.8043981938857405,0.045262636431786296
72.43,0.7607242440653416,0.053338292543358534
72.96,0.8472520805545665,0.06108609458410563
73.33,0.7761408566091482,0.06242167360173401
73.55,0.8110663701008937,0.06576199068652411
75.08,0.7307203283657077,0.09384770012393351
75.54,0.5392551007833969,0.0447823658858022
76.01,0.8848983830931247,0.08326248811952197
76.31,0.7931149042786936,0.06623047096521661
77.19,0.7757900708438537,0.05698893887338807
77.71,0.9521440383525919,0.07742667088530286
78.03,0.4362759518327046,0.0447823658858022
78.73,0.7605747368950322,0.053212193871917224
78.99,0.8280524424579028,0.05052281384890278
79.43,0.6948174139463489,0.042921016412535096
80.75,0.8580766596114522,0.4211583357283253
81.14,0.9448545161207809,0.16686792944402695
81.35,1.011191007983434,0.1623485992327367
81.79,0.8584619381567234,0.07408350394253449
82.55,0.8613990727713757,0.04537265777118571
83.3,0.8451549480301593,0.06659850174285054
83.58,0.6455337244862238,0.052491137962731416
84.46,0.6552986378131713,0.05031572294829434
85.33,0.8443950104242164,0.05833011032720836
87.0,0.8339715042049505,0.38362816182395776
87.7,0.8320214762286315,0.14638881380437518
87.9,0.8461000105989815,0.0519964121629799
89.65,0.7369462385122073,0.5498351257192812
90.62,1.0238851509112632,0.5269813883602368
91.12,0.9893873494338058,0.23170477905214248
92.3,0.9142726136038716,0.12130936470265474
92.9,0.6923324246969457,0.09840853255960469
93.32,0.6573057218543139,0.08314621494833885
93.91,0.6697292819345072,0.07161637422811185
94.81,0.8385044634701831,0.06650669935218922
95.19,0.8571031179510993,0.07248207098792181
95.55,0.8011159241800812,0.0810792170494502
96.49,0.9473182476218612,0.11500965149749987
