onset,w2v,bert
1.72,0.0,0.0
2.01,0.9180767214754262,0.10594977083260815
2.78,0.8282425483137791,0.07687579875975115
3.8,0.7695329053501925,0.04849523482063045
4.38,0.9399604581180715,0.0382760392109156
6.06,0.7721459423366425,0.4861671500940432
6.51,0.7152314558877604,0.1899181064784382
6.8,0.9391945680228847,0.1455126385833071
7.14,0.7615963514489755,0.08311582447819998
8.13,0.9076879290478641,0.407221877117635
8.75,0.9339608523398655,0.15701401443860763
9.11,0.5422643191873218,0.07526449581455874
9.84,0.5104991515199353,0.05323118885414524
10.25,0.3263415867894732,0.056175482225817586
10.73,0.9233494728127699,0.0662466539617923
11.29,0.882081624689559,0.08878112065100108
11.47,0.8249282594072971,0.07298552227003707
12.3,0.681576574131166,0.11494538218057171
13.1,0.4926387904905283,0.11494538218057171
13.53,0.4006965443705035,0.09824047320540408
13.77,0.3407234391181654,0.07526449581455874
14.07,0.7489639822768133,0.07592249368842774
15.75,0.7106264895914591,0.550876773646
15.97,0.8960942742825724,0.05249581587597407
16.26,0.9556246729557292,0.19215445436075884
16.49,0.7852768527948837,0.12285863590992874
16.73,0.7320890589369135,0.092491919185405
17.39,0.5595204170742193,0.14011772524377963
17.94,0.5333372039137386,0.0397825968321488
18.21,0.6258656317347481,0.05772010835459096
18.72,0.5254575791280138,0.05249581587597407
18.98,0.6270128322884398,0.04047122601025355
19.74,0.7859930211914037,0.04560577371483987
20.36,0.602680563021856,0.09239083437813589
20.68,0.6936506715393275,0.049551984294539664
21.66,0.6027639183681851,0.05984534889353099
22.24,0.9748680690633409,0.05577452313240472
22.71,0.37532269823809017,0.0397825968321488
23.3,0.676740954536031,0.05651296419686891
23.82,0.8156121171634078,0.06728411322120187
24.46,0.7698887257568394,0.08556133007849409
24.95,0.8415468391536971,0.0808210215575842
25.18,0.6717172672727076,0.16565480510208586
26.67,0.6183942859944801,0.2599906477426721
26.87,0.9575729132088688,0.20351262800979464
27.61,0.9558160930635556,0.07276636151389737
28.31,0.8850292498945134,0.06393416667938812
29.58,0.99878820689419,0.11517125761282587
29.85,0.8061561881573878,0.09248574142264165
30.11,0.9452538427977004,0.09516351930569777
30.8,0.6990102222385448,0.06281767094782797
31.32,0.8092054236113047,0.056173616195382636
32.78,0.8954214575535705,0.3769908693657773
33.22,0.9427644802876985,0.10251754685553738
33.65,0.969404998969491,0.07383024074258027
34.01,0.8286338582461873,0.037991119599547485
34.25,0.9398219874764279,0.056079113192614605
34.47,1.0048777183817152,0.05979227982111346
35.4,0.783226230256452,0.05204297101553601
35.74,0.7082801438898353,0.06494015991297131
36.31,0.6837043215985048,0.04667740159574385
36.59,0.6760031643337435,0.04495808007649871
38.58,0.8076210383384221,0.6527220680634921
39.0,1.127781476928376,0.3889798290770283
39.39,0.9922841878436306,0.0710778284076039
39.61,0.9685576215300286,0.12264302441422692
39.95,0.8506918152135661,0.09098454619077656
40.24,1.0662327459190553,0.07880093441607983
42.08,0.7963077870262991,0.0615049505356694
42.46,0.45529463223550415,0.0710778284076039
42.64,0.9762694801867536,0.08569952831606809
43.15,0.9225349462906913,0.06583426064162601
43.53,0.8263549051933338,0.06959150400185232
43.72,1.0144238828372616,0.06783627778175949
45.2,0.9249033323587426,0.06911901703629786
46.11,0.7273099039563797,0.060922452076944134
46.39,0.6714370379093022,0.06711334778313505
46.65,0.8531058635078017,0.07527452385269595
47.18,0.5236968206082357,0.06143504448535031
47.55,0.928021355708625,0.059690360730986436
48.28,0.8130738993466281,0.08334256276553043
50.06,0.7979789990476013,0.1056484129549854
50.27,0.9752812376827117,0.10362149430981327
50.81,0.7172706023577097,0.08615887307687975
52.04,0.830308157747421,0.10135952950136584
52.5,0.6337465219787336,0.1317060562150938
53.44,0.8752866058030996,0.11919654783287159
53.79,0.6450070107993044,0.14785228653116567
54.33,0.9490010733594104,0.13683758758268716
56.0,0.7417240091551129,0.2805799709703979
56.26,0.8677091300306806,0.10799110068664408
57.07,0.7864579906615439,0.24851090711680646
57.24,0.7796355961484134,0.15879985947204467
57.78,0.7879873848393723,0.13810235599158127
58.0,0.6707433608446295,0.08367863383495955
59.06,0.6072671831867562,0.13039859531929032
59.38,0.6190301083211531,0.08079732857822286
59.74,0.7168546820219546,0.07339814568274794
60.12,1.0771735628709989,0.11174955195327396
60.5,0.6094731595654259,0.12003058388401877
61.55,0.7245107074352194,0.08110984414962141
62.12,0.7550380214836073,0.08656189645524603
62.69,0.5746679488260253,0.08225224107399343
63.07,1.0641715886383574,0.10679106801624716
63.23,0.8406036029666523,0.13479156525401048
63.54,0.36537823416486237,0.12003058388401877
63.86,0.5828216105272891,0.09588371079910507
64.65,0.6440270975802086,0.12496340604637646
64.89,0.578783577360594,0.10799110068664408
65.33,0.7846476706429653,0.18744881500260646
65.39,0.8653362636364236,0.23681153617042383
65.83,0.8810369806745169,0.2297692563913203
66.19,0.4435633637865436,0.12361325011494806
66.95,0.9158307267212562,0.18279844802024725
67.25,0.8509466711011123,0.18554924855393828
67.52,0.728900570869307,0.1430146918409232
68.26,0.7707463435784904,0.1321669252362414
68.58,0.4243100868494576,0.12361325011494806
70.39,0.895017703516353,0.1689315754343177
71.43,0.716754157975097,0.1365878789985968
71.69,0.7424783319505323,0.18279844802024725
71.96,0.8537457563868116,0.15416311044923914
72.48,0.7993293909484789,0.15265620494543886
72.7,0.7284239060792217,0.1590751046309803
73.02,0.7377097772862129,0.1771749228919508
73.36,0.8199283214729156,0.16097655586270387
73.94,0.5556837506043649,0.10799110068664408
75.92,0.7543511543615353,0.55061785530386
76.49,0.9194777027485723,0.40667305399355747
76.74,0.9327882538594764,0.24194941954070515
77.25,0.9072232475191827,0.1878955943101861
77.88,0.9503066418952082,0.141300667660609
78.14,0.6561849154206103,0.11376328879147657
78.54,0.7564681995411978,0.16002675624920437
78.81,0.6695231390450682,0.12940713619746025
79.3,0.5313705053016521,0.17677742019530718
79.92,0.6964922586966033,0.1300281787397164
80.2,0.6287821771834338,0.10501167389698374
80.7,0.8325697716453044,0.10673060197799844
81.03,0.8400927949326437,0.10898342334465938
81.4,0.6188431123115268,0.10726087694145026
81.73,0.6461724392931809,0.09236244445392083
81.97,0.486967413855366,0.09504292453107754
82.69,1.0389120569229109,0.15044983660156763
83.04,0.7195197013244976,0.11088101978404863
84.73,0.9161125143853945,0.5029467101484785
85.02,0.9127198857487258,0.19600390848577587
85.9,0.8074188016499958,0.0828217710121979
86.28,0.7590391126172271,0.07285413919491779
86.63,0.6375688517843351,0.05306830574706434
86.93,0.9970453913925279,0.05496847598695864
87.1,0.9340878276003448,0.05084850541115804
88.94,0.43822821325642636,0.7189912173395117
89.22,0.8363393387691432,0.5287318970483906
89.67,0.8638431854822022,0.20631954491012805
90.42,0.6516361258507031,0.08699237951745764
91.24,0.9283114529145843,0.15917446106337563
91.46,0.8179941522153067,0.12783180717406928
91.69,0.983107345576823,0.1494672734963891
91.87,1.057854328897803,0.10134199420947365
92.4,0.717684488664581,0.08675658066554526
93.06,0.8478334778973164,0.0732065385730385
93.53,0.5769473787902102,0.06938649413309406
94.06,0.8224740212300261,0.07671266114817765
94.48,1.0519756192449334,0.06612516081312436
94.83,0.5370182142107157,0.06624891892787066
95.64,0.8038650911917633,0.0948487992814494
96.12,0.7267390247835598,0.11323575891511029
96.55,0.9624904242037413,0.10235380055608145
98.44,0.48559171456442807,0.4097927315156782
98.83,0.6910807110351738,0.26167642253797596
99.82,0.5196242634887295,0.08986709005496263
100.17,0.9572441057404407,0.07866234343126677
100.64,0.7646939188051436,0.07298271582615268
102.15,0.6807941136555584,0.05850688673050697
102.52,1.0056515583785937,0.05232264265536268
103.4,0.7205092708844705,0.06628129188596188
103.71,0.5864310052838999,0.04558610724268619
104.08,0.9694523292793686,0.06346992134264784
104.5,0.7617178781838061,0.06636398612354577
105.01,0.6607235776995583,0.04227173255001193
106.04,0.8461828674526519,0.06021486642724483
106.31,0.8133495845730709,0.06256636001485116
107.51,0.5922190792947978,0.09761779379659585
107.82,1.0228997498268702,0.09038832278170583
108.21,0.7894889943660464,0.09001617573728815
110.29,0.54542259588559,0.49867168613801593
110.49,1.022184125869233,0.08191010715987534
110.94,0.8020433343868804,0.05794094649884596
111.44,0.6632148653035871,0.07937268863561453
111.95,0.9020084122719243,0.06103951483023451
112.6,0.7434468202622506,0.11277124791217985
112.79,0.6734993669637764,0.08758316267100286
113.16,0.4910335884320367,0.08191010715987534
113.71,0.5951670610292044,0.08904089407549398
114.18,0.5461205452783774,0.05794094649884596
115.26,0.751799727895209,0.43289932029035894
115.64,1.018767536084497,0.2688678123510694
116.2,0.9891053951249259,0.09575741474257671
117.67,0.9457874017787766,0.1380385770145084
117.93,0.930375286401537,0.09188704120420499
118.37,0.8813605787620868,0.08773937613600269
119.02,0.7288378652840933,0.0655975428584521
119.86,0.9579130309532917,0.07089738533826206
120.16,0.7571363557701233,0.07308302632300911
120.58,0.82803420985066,0.08082944735343012
120.9,0.8520337636607153,0.12735604221257601
121.85,0.8401758114145286,0.10516183797093603
123.08,0.722318672168494,0.08236176917093063
123.59,0.7127660650614611,0.08143450689283283
125.0,0.7839063363766754,0.35314490882948735
125.35,0.9847552633315849,0.23826831444133167
125.61,0.8889347266489274,0.19976029737795165
126.11,0.9295316133970789,0.11323516304350623
127.11,0.8197394130758602,0.08886276474909638
127.98,0.9917914898115975,0.11660940883170179
128.37,0.9083945252914438,0.09879002202283238
129.09,0.8743297342971215,0.06807748363839217
129.53,0.9607894841200834,0.10804177280659022
130.23,0.734699261630789,0.08201331013487345
132.38,0.6749753846563644,0.4600387011418534
133.51,0.881789260229992,0.19970488320875512
134.12,0.9930487202246647,0.055866473779964565
136.4,0.7646306609713732,0.8109813329184116
138.36,0.9119549949169015,0.6366994628617989
139.1,0.833641173507519,0.40147907752816825
139.35,0.8675773355189571,0.4788916091760247
140.64,0.7698285748099825,0.47033001291216414
141.39,1.0561492202516207,0.3147851114111698
141.56,0.30878587603629526,0.1051786984535018
142.65,0.9103268816682406,0.5382432960132874
143.14,0.84125322722871,0.18083764339084496
144.26,0.8380258653549861,0.4014373860084276
144.46,0.9430080693517031,0.08742113567887566
144.87,0.9537974689086771,0.04325091194879349
146.58,0.9678533230674526,0.44327177451472444
146.84,0.9555719239084872,0.1662364447699226
147.68,0.9301212196499455,0.06943346948776219
150.36,0.8863559204419132,0.5173763676563572
150.83,0.9605852233519758,0.3130060873197589
151.04,0.9405547173498181,0.15406530571822918
151.35,0.8902619659190185,0.10931433441867222
151.66,0.8043230700779667,0.151986110551929
152.61,0.9950376932025294,0.14055889142116906
152.91,0.7888127356852773,0.1162982118756124
153.7,0.7921191637446823,0.10296301660827012
154.22,1.0010710139324586,0.12206715396131596
156.18,0.6807952364027992,0.4290629581674037
156.47,0.8988467300434961,0.22962094115654175
156.93,0.8631651026315288,0.14500308009617746
157.28,0.8074050459706845,0.10684246622764171
158.07,1.1154194332554765,0.09393580851346739
158.42,0.9029251082890304,0.11467179089514512
158.73,0.8843976905290087,0.09534408648375425
159.24,0.9100015146015944,0.1296176724635949
159.57,0.6473359739743516,0.14688165780129003
162.23,0.8671963314464501,0.6349808447991456
162.76,0.9558614068945339,0.2708400009938743
163.01,0.9034797177989652,0.11744309827160337
163.44,1.0250733179996105,0.07048724482220903
163.85,0.7462031810308434,0.04415982472130553
164.61,0.7683128332990429,0.029683150987549922
165.52,0.7476685312486222,0.47127002581311617
165.95,0.7081558963038025,0.27055948725456147
166.29,0.8492668162892033,0.08011904853412455
167.47,1.0201134367296016,0.4559179805299802
168.19,0.9209383412681392,0.15564384052468738
168.35,0.7799710072392065,0.11693720667989316
169.08,1.038795098696311,0.19675775956164243
169.32,0.7731054357733658,0.17944384356471776
169.71,0.7066039977591333,0.10519247531294529
171.51,0.989262333798417,0.479687195403409
172.04,1.0918625027068916,0.2126997686268597
172.41,0.9564003558977772,0.10322377290308082
173.82,0.5878316545473251,0.45136525234681213
174.49,1.0022395526567807,0.20054766625331588
