onset,w2v,bert
1.37,0.0,0.0
1.99,0.9010106960563256,0.6042898450172367
2.42,0.8640636519319419,0.2153282595417383
2.71,0.8976567787817814,0.1560067336704769
2.96,0.8909643659485955,0.10735414128045451
3.39,0.6219043898559402,0.08460087269123873
3.91,0.7367978581924075,0.08714195502982502
4.23,0.8037706921923886,0.05559593790638684
5.37,0.9535909804432438,0.08644883013751503
6.24,0.6452966634618041,0.10309567977722056
6.57,0.622754369457291,0.12582003904646322
7.02,0.652756884856868,0.1464382213893306
7.26,0.9825601183971128,0.0628161513862242
7.85,0.396838826338312,0.097808076142332
8.25,0.9535899959517111,0.08947152851830831
8.79,0.6859857122392529,0.07600994593930221
9.5,0.7560805897413259,0.08959149775121322
9.81,0.718378342221852,0.10328788912038211
10.59,0.8261704270109141,0.14256042615796516
11.13,0.6224855998716539,0.17967668691873273
11.69,0.6076917250327213,0.12773551117751447
13.87,0.8610541333736963,0.6123892721134667
14.7,0.979094225493189,0.2075064336886514
14.9,0.9524418329270192,0.09500069773139685
16.0,0.641024694983364,0.26953098820882093
16.74,0.9443372373683667,0.20672635934989048
16.91,0.8533577637698061,0.16896367683949887
17.13,0.8173722745532281,0.08829779474362265
18.17,0.8897424422427088,0.5189590533811859
18.59,0.8797882494634145,0.038073117774275245
19.2,0.9162739057974195,0.037049576730784795
19.83,1.0332838619013063,0.03823932743047276
22.34,0.884045059461391,0.5937160619652095
22.7,0.34732357530358693,0.3130055010309576
22.89,0.8825351126378805,0.22882251751664984
23.61,0.748227621027315,0.1086456574658552
25.87,0.1344543114187342,0.4144093068324741
26.12,0.6169704985396807,0.19745011829809078
26.34,0.8312558785810398,0.07368083942693793
27.54,0.8861994651059939,0.5166267829901297
27.93,0.962449170310757,0.24979291844561435
28.64,1.1204789153951098,0.25655972115872694
29.17,1.1225604825887616,0.13701290904096475
29.34,1.0362117338305141,0.12786497115583928
29.65,0.8743888639715302,0.0987594682073536
31.45,0.63186645770106,0.513956634434629
31.58,1.0414070478157444,0.17627183526003265
31.84,0.9730590178581959,0.08197321495372545
32.66,1.0839240864364357,0.4385666648752169
33.01,1.0191506084784734,0.10621873240304647
33.67,0.9280841274339916,0.4919065128735902
33.84,1.0414070478157444,0.16539476277231258
34.04,1.1025107912526122,0.07469193694408316
34.7,0.8101620832553053,0.05984307566247937
36.12,0.9578953555396782,0.44182024823282795
36.39,0.9982247240844901,0.429044876459193
36.58,0.7776021375953666,0.1458531380385799
37.33,0.8222530200378935,0.12629885618011416
37.51,0.7441234578409007,0.13168692500329315
37.73,0.766903720939646,0.06141641039330081
39.08,1.0165642098077323,0.6205458833914763
