onset,w2v,bert
1.0,0.0,0.0
1.55,0.8476577726157322,0.43584373715866476
1.85,1.1716521000515039,0.27341577786289184
2.1,0.8608047042031743,0.20486043981714963
2.4,0.6836161447034053,0.16833877744824166
3.01,0.7029407482802659,0.052892416765604855
3.37,0.92545888370186,0.16992128287707275
3.57,0.7847581930406624,0.14005039899330818
3.81,0.7832903232121035,0.09772584400577367
4.12,0.685549559628863,0.09340596455314953
4.37,0.6034122446850365,0.07529122103421448
4.72,0.9847786550993421,0.07810700623636813
5.03,0.510106841395049,0.052892416765604855
5.43,0.7090086453304139,0.0749864603829068
6.42,0.6226070546622897,0.12079498119824106
6.81,0.8261024675468503,0.10476272283290355
7.31,1.0103909784434297,0.11021613659808338
7.8,0.8233498106038557,0.09853318827999724
10.01,0.7071026046145854,0.5163407508262785
10.47,0.8664581672613979,0.27228392260958945
10.72,0.9737448593478477,0.23211666649497553
11.12,0.8096724588531431,0.13314362455940487
11.42,0.8431550286337735,0.1257418464073483
11.98,0.9375705804313118,0.1446016099238433
12.19,0.7536557749131507,0.15011527883812636
12.98,0.8927776234416852,0.09664833453569766
13.35,0.760985250894527,0.08775307910512353
14.56,0.8363161135742493,0.36387589550481403
14.9,1.0626687847106404,0.244511768835876
15.21,0.9835397660661657,0.13163927070516623
15.95,0.8292734433562373,0.08317268970761904
16.21,0.675097390481578,0.0900934414163247
16.81,0.8520219693318691,0.07039539740538947
17.28,0.3780710747775413,0.0900934414163247
17.62,0.780204370273446,0.05779640379542883
20.01,0.7789178052785288,0.34604719158994224
20.41,0.8398333841665258,0.21684743055568234
21.41,0.7518724510201982,0.11336148261233614
21.61,0.9194735198137276,0.06777155265763424
22.2,0.8632007708752486,0.0980842438375189
22.5,0.7755949970305894,0.11224213583797271
22.96,0.895757606162168,0.08937221733644041
23.4,0.7849146687339974,0.0938033625516077
23.74,0.9918088291490236,0.10274987352629039
23.91,0.6944555791757585,0.08027505412710467
24.21,0.875927121476427,0.06507076924430966
25.81,0.672866146653244,0.3679174125296535
26.23,0.7051249228329745,0.15553352726442782
26.64,0.9577734313918844,0.067931559388265
27.18,0.8233022499228901,0.049385058522770864
27.45,0.946969633683438,0.06006407965383387
28.01,0.7255048898385118,0.05555521686808462
28.34,0.935267847020144,0.05427545498756292
28.65,0.9068813514196729,0.047655332314020304
29.08,0.8375974176027469,0.10719952324434434
29.64,0.7477517895965603,0.06631088771821725
31.73,0.7804155159060298,0.5748043460638196
32.27,0.8354169052173487,0.4315279879530941
32.6,0.8743098224455986,0.14769997259269463
33.41,0.7835958537865539,0.09083695211221077
34.77,0.8211610706097792,0.4103622175733549
35.14,0.8807740739139234,0.2109476084352434
35.5,0.821746263476909,0.059406840929336235
38.07,0.8630127721121327,0.4206835394276005
38.25,1.1320708245789637,0.15498368379900396
38.76,0.8361082089105046,0.13523120562934743
39.12,0.8973418484940436,0.09734396195931072
39.36,1.0025058633507498,0.12064347192835467
39.76,0.9758620066052612,0.11862661080064063
40.0,0.7458472483008877,0.12216992386015901
40.46,1.040015838533832,0.06497139217453696
41.77,0.6439823345237288,0.42666596359331366
42.18,0.9793650977551772,0.1654262591521206
44.87,0.7736240755915466,0.29888418637261904
45.11,0.9796151737176525,0.16586087234484648
45.83,0.9113823990622495,0.1269733220339626
46.09,0.8471989466685612,0.04651137189503696
47.74,0.9072581329708794,0.39237997128887303
48.64,0.9778833835072338,0.10297154307130973
49.0,0.969107299280949,0.11822910480427007
49.37,0.9953550437315511,0.10205456997708084
49.65,0.8948595941978552,0.12175844621350396
51.6,0.7927048835429071,0.2651010192228427
52.11,0.8844618083674255,0.1990929724114956
52.42,0.9305357308905502,0.08215055591795817
52.72,0.9069562417849961,0.08593128542953665
53.07,0.8186536758955063,0.06861155148514819
53.89,0.7744057118911647,0.06164223053309459
54.19,0.678540355879196,0.05494859048992673
54.59,0.9452668868929132,0.056627413011267946
55.61,0.9161323344730204,0.40400107958329223
55.9,0.9775562951570032,0.0952227486921754
56.18,0.9133973642387777,0.09007004975895472
56.43,0.7702474470351846,0.05236380431570198
58.1,0.8466032616599786,0.4659397439855639
58.7,0.8865236848435845,0.11677693568230829
59.15,0.923088001773471,0.10918379676024914
59.47,0.8597611875412916,0.04871412018204213
59.94,0.7957647406069195,0.02827503666530895
61.47,0.7621123876964426,0.30080724038075535
61.75,1.0238374283258487,0.05765610397932264
61.97,1.0140942923000205,0.08672193749619406
62.18,1.032731791011258,0.04864332329522392
62.8,0.7276268463177142,0.04619549041587867
64.17,0.7001853864026899,0.05206277479194754
64.43,0.8964245785334446,0.08061378499948235
64.68,0.8690094368966113,0.041917289116574885
65.41,0.40890343422568753,0.05765610397932264
65.93,0.8001709877005732,0.06253700197382284
66.5,0.7967150793717831,0.05159716974987538
69.34,0.7137903637320626,0.39504453388499416
69.7,1.061854242510597,0.11199165567551783
71.03,1.0727045997974252,0.07100620845492855
72.16,0.7957767382555427,0.05429364858916985
72.37,0.9410876842171938,0.036939757293644404
74.73,1.0712449039057002,0.6104965734526944
75.15,0.9100715578855156,0.5324588625886383
75.54,0.8806322055153638,0.1832293265297129
76.12,0.8340410863130454,0.10400250560973001
76.34,0.5788641745728105,0.09386841151719283
77.01,0.6143421782031621,0.0765095337919004
77.35,0.8637393781517277,0.09765211453081335
78.16,0.7582141105636633,0.1005596802612978
78.68,0.5456663633923292,0.18201144061427732
79.24,0.789883610221839,0.10375093589406437
79.79,0.8910672996731767,0.09642166881273362
80.52,0.6359778879671873,0.12399016624556991
81.79,0.7744918900760303,0.10899485474497661
82.39,0.7937651140367092,0.10518836493584693
82.86,0.761652229117376,0.09796468598227093
83.3,0.6906287939747047,0.12567339049668236
83.46,0.7154027809211597,0.09612040665359656
84.28,0.742260495373166,0.12870867013117104
84.65,0.7785805521919182,0.13562703512744834
85.23,0.574313672584844,0.12563469590581589
85.62,0.8856749637583468,0.15879755813973717
86.12,0.4670536470855269,0.18201144061427732
86.63,0.6074496918403024,0.1420835478239595
86.93,0.7599052795456315,0.15263113586134291
89.47,0.6664387047535577,0.8202803530238325
90.72,0.9031335623173825,0.16904021391311597
93.02,0.9855763587190739,0.9172842447674215
93.2,0.8740418652551527,0.25571334483096586
93.4,1.065877156639727,0.13345492732929287
93.62,0.8099128262649625,0.09399186836352469
93.88,1.0115431289180303,0.064603100263801
94.21,0.8686830816117492,0.1335393631892976
94.75,0.9088838405246835,0.06647790237317963
95.07,0.7518290300587593,0.07207923238693636
95.31,0.8842538978411112,0.07639647237582725
96.06,0.8600208050131352,0.10914194999798377
96.46,0.9599176428181047,0.2039479861296608
96.75,0.8707982788651358,0.1961502959144199
97.05,0.6898601634888083,0.17776128659537194
97.6,0.6704253073161681,0.1046649930251391
98.71,0.8540597247550828,0.17442366319228286
98.94,0.7949214407379321,0.1571993654762055
99.23,0.6951465935589154,0.14673901058091077
99.59,0.7528805195218671,0.14449398935619562
100.18,0.9957385474787851,0.1336836040405882
100.51,0.5537835985565721,0.1335393631892976
100.78,0.6390441549012194,0.1571993654762055
100.91,0.9079885858394824,0.15439164132004124
101.31,0.7294947469047532,0.134265208327346
103.54,0.7495007931027822,0.809032304989652
103.87,0.9350076092279274,0.4514760990883896
104.41,0.6079293951765605,0.11793539363810579
104.82,0.730241659674009,0.08437969468405482
106.86,0.9824245423146979,0.6046274161634043
107.32,0.9509936045221083,0.07323731995670713
107.78,0.9590955274354713,0.05197130231364999
108.85,1.0544819006383284,0.55070227976702
109.18,0.7874405818736908,0.4031413099702532
109.38,0.821065554973953,0.2265774669964451
109.82,0.9604136167387879,0.1873143645666404
110.86,1.0459689945706514,0.138729905515228
111.87,0.8357137601915268,0.16751692293065612
112.25,0.8809899905037589,0.1861742581607806
113.0,0.7837024484523125,0.11268376675219516
115.45,0.8542477664486723,0.527409770997991
116.27,0.7483990378032959,0.28353475962553665
116.85,0.8467894157566499,0.18968107042432303
117.21,0.8375491446626855,0.18534270868024105
118.26,0.9804439569114157,0.16343087135573853
118.48,0.8195817900107694,0.1916417666176351
118.72,0.9368467788128539,0.1634805043503269
119.02,0.6816811827438165,0.10470848592418014
120.22,0.8642848379349437,0.6506861341884458
120.74,1.0457839422324293,0.43670151157000614
