onset,w2v,bert
1.48,0.0,0.0
1.88,1.012136913971722,0.5146749201413158
2.21,0.8315943664144904,0.29810711778723153
2.4,0.7785053167055604,0.24799878227191163
3.05,0.9750379132105832,0.2277667001108732
3.35,0.9141108026991327,0.20947204248994644
3.68,0.7463226608626998,0.26830158002640037
4.35,0.9710709468708346,0.345802454141259
4.52,0.9815472600789594,0.22158251221592207
4.88,0.8105133425199472,0.1710614172045689
5.35,0.6242932333151405,0.16332877573299376
6.52,0.6836919811264678,0.34562323337796563
6.7,1.2491023846282592,0.24437400967669354
6.95,0.9315162485806613,0.10436237371060031
7.42,1.0245936700263414,0.07938101503377082
7.86,1.0004719841198622,0.07894243616776753
8.28,0.7165687220727468,0.06878701589091962
8.73,0.882503285038167,0.07171499516647484
9.0,0.9575527098380893,0.07619402085224247
10.0,0.8718622590823166,0.09459071992970869
10.47,0.8514368077275515,0.051099465136689615
11.05,0.7386727990052488,0.0465773377428933
13.31,0.8898451150257514,0.42324512771953926
14.27,0.8574760867967691,0.038243087579188706
15.16,0.8810156876280478,0.3748503685004012
15.77,0.7319563718620843,0.16207475716546793
16.03,0.9120893496765001,0.11862813769043079
16.57,0.7480636536248799,0.0666317986440661
16.99,0.9592921965453459,0.0520496084440244
18.4,0.8655871752429599,0.4028918998924347
19.02,0.9765831124454735,0.18886808250524045
19.29,0.9604224068278537,0.12129844284053459
19.74,0.8774769719939756,0.06871577001891649
22.67,0.9565524076466988,0.43554993683965226
23.05,1.1096729504202734,0.08341490560487252
23.5,0.8916753657520944,0.06821922249172707
23.81,0.9819605867601725,0.06229578124600177
24.52,0.7460868540036534,0.03266723713039643
25.61,0.6953628326690404,0.38977608280818155
26.35,0.5267300015503993,0.13963772923315543
27.23,0.8586013649511866,0.1369006136014479
27.53,0.9951139138700528,0.07924790719943642
27.63,0.888542184481544,0.07143741877509924
28.56,0.6689398752285807,0.0469075585535661
29.71,0.6901395905930325,0.5089265626213615
30.83,0.9454453358667039,0.18690819151545668
31.39,0.9104674022101952,0.10862666031688362
32.12,0.8007658430235274,0.0980873971830234
32.71,0.9921214329623718,0.10032993245997857
33.19,0.8419236176771223,0.06993540473385662
34.6,0.8365688614018584,0.512176159332008
35.19,0.8541009786044911,0.16257275125845472
35.32,0.8474059928810485,0.09601066156979388
35.92,0.9098392310246797,0.06577341039349449
37.15,0.9120216093417396,0.3011348063284066
37.34,1.1127910498933755,0.07980392814701798
37.64,0.9154021311631649,0.08824609630903946
38.02,0.907649785551692,0.06721682757700997
38.98,0.8330032453913444,0.0578860164380991
39.45,0.6455133408627289,0.034155811024469296
41.03,0.9085694335081199,0.2744149125887916
41.82,1.000241499326094,0.14864305081536666
42.3,0.884901349276369,0.13786794820893422
43.44,0.9678311771552607,0.10089249848399595
44.22,0.930206015395894,0.10723217305510979
44.53,0.9808820800184713,0.103218417100857
44.74,0.9051261456936293,0.08271693191412388
45.16,0.8565093061438755,0.09863119369914752
46.44,1.0217852587640122,0.47202019086619873
46.91,1.061866399762061,0.26150149684161694
48.08,0.9377851058584312,0.046719165655631056
48.37,1.025771218154489,0.08511045102577353
49.49,0.92491063087265,0.0929875625390516
50.36,0.9348326944507522,0.061232251394522264
50.64,0.48275902041079033,0.046719165655631056
51.98,0.9324715827107927,0.42812587264843005
52.36,0.9803298445069302,0.17312940124543286
53.79,0.9902669428038395,0.20605794146591672
54.0,1.1155433570808129,0.17360241996634485
54.39,0.8511107555394308,0.10546852723624411
54.99,0.8733957988507295,0.07444762580957598
55.49,0.7820916659812202,0.05717906648388782
56.81,1.0202492375420167,0.38487301318557876
57.18,1.0830683042602458,0.2690390196034511
57.48,0.9412384726170242,0.09497605975873946
57.72,1.0018567367345856,0.0774010087241701
58.39,0.6132300065322341,0.05518125929209461
58.86,0.47299874508835804,0.09497605975873946
59.1,0.6514115245429639,0.0774010087241701
59.83,0.8054936372422146,0.06764494477213923
60.41,0.917591509386143,0.07670555474495766
62.22,0.760038598750072,0.5119579726434917
63.14,1.0551306905108533,0.1525494450899263
64.87,0.9441231653742631,0.04971769351391642
65.33,0.8729419798680005,0.05366884720369225
66.19,0.9597747501237501,0.03760908656301054
68.77,0.8854233598540654,0.3503127461378829
69.27,1.0071212919828754,0.10725457940203809
69.84,0.8455958019245906,0.07365225998578284
70.42,0.8287687833563724,0.03496524397197298
70.9,0.9118336568253304,0.07563257819416969
72.32,0.827103113346541,0.37098619160779445
72.61,0.8926658437227927,0.039918780902610695
72.93,0.8184619387053456,0.1848236627892219
73.33,0.9669453795016109,0.10269663301661713
73.59,0.5894966273959843,0.07192956385405591
74.03,0.4922952042652241,0.039918780902610695
74.3,0.6430784760284981,0.03943041897388433
74.59,1.003163960172006,0.04301048723210976
75.86,0.6718729440080052,0.048616855308765805
76.12,0.3028319559996282,0.039918780902610695
76.72,0.5547040714624241,0.07192956385405591
77.51,0.9479580759152003,0.09379926333784683
77.71,0.6692457079918348,0.09239485865246289
78.32,0.8906553406588454,0.08496497343214848
78.7,0.8225315141823129,0.08353672355568209
79.14,0.8300604881137077,0.08677176826571742
79.96,0.780057914538306,0.06446948619116277
80.73,0.7747170698705093,0.16980350016667423
81.37,0.7482113144477694,0.20189354924807834
82.62,0.7875852495912656,0.11185782509415121
83.08,0.4969622356949748,0.1632965397636188
83.58,0.8729026554563856,0.16296257190605612
84.11,0.5743609068591041,0.20189354924807834
84.54,0.9029028877965208,0.15556133676997996
85.08,0.832431703571712,0.15515637197602172
85.59,0.6660587380153915,0.18404462201643879
86.18,0.45728399806242215,0.20189354924807834
86.57,0.7016499613978063,0.1642753013363606
88.37,0.7722213392552006,0.6563438831431964
88.93,0.8842219034830038,0.6023090589351783
89.65,0.8396376683656895,0.2539210662225797
